"N","COPY_H2D_MIN_s","COPY_H2D_AVG_s","COPY_H2D_MAX_s","LPOTRF_MIN_s","LPOTRF_AVG_s","LPOTRF_MAX_s","UPOTRF_MIN_s","UPOTRF_AVG_s","UPOTRF_MAX_s"
370,1.18123949505388737E-04,1.20440985192544765E-04,1.28509011119604111E-04,8.33477906417101622E-03,8.35955803864635652E-03,8.42817395459860563E-03,8.01315205171704292E-03,8.02669675089419041E-03,8.11993808019906282E-03
371,1.20743061415851116E-04,1.22462777653709054E-04,1.35713024064898491E-04,8.34532105363905430E-03,8.39891567942686358E-03,8.96533404011279345E-03,8.03939998149871826E-03,8.05881133535876933E-03,8.33802204579114914E-03
372,1.20818964205682278E-04,1.22569848317652966E-04,1.39396986924111843E-04,8.36818804964423180E-03,8.44638834823854129E-03,9.09537693951278925E-03,8.06618807837367058E-03,8.08810039074159964E-03,8.55430599767714739E-03
373,1.20114069432020187E-04,1.22708596754819189E-04,1.40585005283355713E-04,8.38817900512367487E-03,8.54820840992033884E-03,8.83847801014780998E-03,8.09274497441947460E-03,8.11150095192715755E-03,8.23736900929361582E-03
374,1.21140037663280964E-04,1.22851002961397125E-04,1.32062006741762161E-04,8.32495605573058128E-03,8.46800724277273036E-03,9.18613804969936609E-03,8.11840000096708536E-03,8.13761768164112873E-03,8.21712403558194637E-03
375,1.21938996016979218E-04,1.23603667598217717E-04,1.39888026751577854E-04,8.45523597672581673E-03,8.48325205384753943E-03,8.58103495556861162E-03,8.14476492814719677E-03,8.15944605041295234E-03,8.21226101834326982E-03
376,1.21528981253504753E-04,1.23679089592769746E-04,1.31285050883889198E-04,8.18132201675325632E-03,8.49679784267209567E-03,8.56000196654349566E-03,8.08745599351823330E-03,8.18393545225262406E-03,8.24726792052388191E-03
377,1.22949946671724319E-04,1.24421151704154874E-04,1.32619985379278660E-04,8.50518792867660522E-03,8.54986333637497951E-03,9.16909100487828255E-03,8.19679396227002144E-03,8.21765500935725882E-03,8.51363700348883867E-03
378,1.23239005915820599E-04,1.25081484438851478E-04,1.36032002046704292E-04,8.52948892861604691E-03,8.59630247112363154E-03,8.80029494874179363E-03,8.22264293674379587E-03,8.23978206375613857E-03,8.29713698476552963E-03
379,1.23852980323135853E-04,1.25764361000619803E-04,1.34726054966449738E-04,8.54904693551361561E-03,8.63374929409473774E-03,8.79443297162652016E-03,8.24844196904450655E-03,8.26413067406974941E-03,8.28946498222649097E-03
380,1.24059035442769527E-04,1.25829461612738693E-04,1.35427922941744328E-04,8.51717893965542316E-03,8.60937674762680960E-03,8.73846991453319788E-03,8.27616697642952204E-03,8.29238098929636208E-03,8.36852600332349539E-03
381,1.25100021250545979E-04,1.26754019293002769E-04,1.36330025270581245E-04,8.60849895980209112E-03,8.63785714493133308E-03,8.72011401224881411E-03,8.30276496708393097E-03,8.31769055570475736E-03,8.37107293773442507E-03
382,1.24825979582965374E-04,1.27275961567647707E-04,1.54228066094219685E-04,8.62973195035010576E-03,8.67895164876244379E-03,9.58936195820569992E-03,8.32814397290349007E-03,8.35197725915349902E-03,8.74541001394391060E-03
383,1.25749967992305756E-04,1.27789188409224155E-04,1.37766008265316486E-04,8.65491689182817936E-03,8.68543906835839152E-03,8.74727696646004915E-03,8.35478096269071102E-03,8.36923374328762092E-03,8.41961894184350967E-03
384,1.26512022688984871E-04,1.28275150200352089E-04,1.46111007779836655E-04,8.67726199794560671E-03,8.77371103619225580E-03,9.01406304910778999E-03,8.38059198576956987E-03,8.39291761862114190E-03,8.43357900157570839E-03
385,1.29289925098419189E-04,1.31232651183381692E-04,1.43641023896634579E-04,8.71540093794465065E-03,8.78080014488659931E-03,9.31941193994134665E-03,8.40552593581378460E-03,8.43029717914759759E-03,8.70191701687872410E-03
386,1.28952902741730213E-04,1.31736569455824835E-04,1.57681992277503014E-04,8.74260498676449060E-03,8.79065416287630637E-03,9.64464107528328896E-03,8.42821609694510698E-03,8.45690637826919563E-03,9.16896399576216936E-03
387,1.29564898088574409E-04,1.31900709238834662E-04,1.58244045451283455E-04,8.76255496405065060E-03,8.80704230512492636E-03,8.88430001214146614E-03,8.45937710255384445E-03,8.47968391724862255E-03,8.70773196220397949E-03
388,1.29494932480156422E-04,1.31963948369957486E-04,1.48435006849467754E-04,8.54421302210539579E-03,8.83725442807190356E-03,9.34083200991153717E-03,8.45338299404829741E-03,8.50546192261390256E-03,8.76347499433904886E-03
389,1.30733009427785873E-04,1.32265896536409871E-04,1.42106087878346443E-04,8.82456800900399685E-03,8.86082852841354324E-03,9.08412993885576725E-03,8.51257797330617905E-03,8.52772940997965564E-03,8.59633600339293480E-03
390,1.31024047732353210E-04,1.32766850874759277E-04,1.46243954077363014E-04,8.71119403745979071E-03,8.95975919207557883E-03,9.44280298426747322E-03,8.52035207208245993E-03,8.55980858323164562E-03,8.87506594881415367E-03
391,1.31792039610445499E-04,1.34095546673051997E-04,1.59514020197093487E-04,8.86383303441107273E-03,8.91530854045413657E-03,9.75365296471863985E-03,8.56670504435896873E-03,8.59088677680119525E-03,9.14476590696722269E-03
392,1.32321030832827091E-04,1.34084596647880976E-04,1.44747900776565075E-04,8.88887490145862103E-03,8.92711668042465642E-03,9.02996200602501631E-03,8.59131896868348122E-03,8.60926741384901092E-03,8.72160797007381916E-03
393,1.32679007947444916E-04,1.34776644990779453E-04,1.52205000631511211E-04,8.71390406973659992E-03,8.94810661207884155E-03,9.11790889222174883E-03,8.58029595110565424E-03,8.63543412531726437E-03,8.67120595648884773E-03
394,1.33114052005112171E-04,1.34874960058368738E-04,1.45850935950875282E-04,8.94488696940243244E-03,8.97618211689405095E-03,9.03770595323294401E-03,8.64576909225434065E-03,8.66189217544160485E-03,8.75344092492014170E-03
395,1.34475994855165482E-04,1.36544069391675321E-04,1.70851941220462322E-04,8.97126505151391029E-03,9.05551824253053063E-03,1.01206589024513960E-02,8.67233600001782179E-03,8.69789122138171951E-03,9.45893197786062956E-03
396,1.34275993332266808E-04,1.36485323891974973E-04,1.46056991070508957E-04,8.99403600487858057E-03,9.10053282044828021E-03,9.35046107042580843E-03,8.69746401440352201E-03,8.71623698971233686E-03,8.81816004402935505E-03
397,1.35124078951776028E-04,1.36781312176026447E-04,1.53428991325199604E-04,9.01187001727521420E-03,9.04983739601447970E-03,9.19808703474700451E-03,8.72450403403490782E-03,8.74465843662619417E-03,8.91866709571331739E-03
398,1.35347014293074608E-04,1.36979569215327506E-04,1.55664049088954926E-04,9.04359389096498489E-03,9.07840971718542125E-03,9.19749599415808916E-03,8.75194603577256203E-03,8.76979104592464677E-03,8.82827199529856443E-03
399,1.36121991090476513E-04,1.38493468402884869E-04,1.52728985995054245E-04,9.05435299500823021E-03,9.10978810628876486E-03,9.20732098165899515E-03,8.77810700330883265E-03,8.79759194678626268E-03,8.87402798980474472E-03
400,1.36287999339401722E-04,1.38695685309357994E-04,1.65036064572632313E-04,9.08664299640804529E-03,9.13384786690585489E-03,9.68481192830950022E-03,8.80489288829267025E-03,8.82668758975341944E-03,9.19690891169011593E-03
401,1.37012917548418045E-04,1.39095894410274951E-04,1.48121966049075127E-04,9.13877203129231930E-03,9.32733458233997101E-03,9.55775205511599779E-03,8.83562094531953335E-03,8.85372176649980303E-03,8.90553800854831934E-03
402,1.37622933834791183E-04,1.39477636548690487E-04,1.48941064253449440E-04,9.15020797401666641E-03,9.19644093140959719E-03,9.41670592874288559E-03,8.86018190067261457E-03,8.88141953968443060E-03,8.95212707109749317E-03
403,1.42710981890559196E-04,1.44651193404570253E-04,1.53150991536676884E-04,8.83376295678317547E-03,8.97207411588169489E-03,9.35919489711523056E-03,8.80105292890220881E-03,8.84500320651568535E-03,8.98665899876505136E-03
404,1.43273966386914253E-04,1.45457326434552715E-04,1.54651934280991554E-04,8.87069699820131063E-03,9.21953224926255754E-03,9.42121108528226614E-03,8.82992090191692114E-03,8.93378905137069343E-03,9.19998402241617441E-03
405,1.39518058858811855E-04,1.41628615092486147E-04,1.58344977535307407E-04,9.23056004103273153E-03,9.28212074679322582E-03,9.71026299521327019E-03,8.94390500616282225E-03,8.96676767384633339E-03,9.27789998240768909E-03
406,1.39959971420466900E-04,1.41649834695272141E-04,1.50869949720799923E-04,9.23760398291051388E-03,9.34064450673758977E-03,9.62438702117651701E-03,8.96821799688041210E-03,8.98675086791627525E-03,9.04898100998252630E-03
407,1.41403055749833584E-04,1.43101235735230189E-04,1.52537017129361629E-04,9.27766493987292051E-03,9.37458151718601439E-03,1.01575170410797000E-02,8.99922405369579792E-03,9.01605847175233378E-03,9.19582205824553967E-03
408,1.41739961691200733E-04,1.43681999761611221E-04,1.69198960065841675E-04,9.30197699926793575E-03,9.35451807570642987E-03,1.03817121125757694E-02,9.02735500130802393E-03,9.05393143184483190E-03,9.57037694752216339E-03
409,1.41544034704566002E-04,1.43919204128906163E-04,1.52445049025118351E-04,9.13002109155058861E-03,9.36336607672274591E-03,9.50350495986640453E-03,9.02048591524362564E-03,9.06863997690379731E-03,9.14278195705264807E-03
410,1.42223900184035301E-04,1.43805004190653571E-04,1.50954001583158970E-04,9.36297001317143440E-03,9.39682957832701365E-03,9.53227805439382792E-03,9.08208999317139387E-03,9.09861930529587415E-03,9.16683999821543694E-03
411,1.43207027576863766E-04,1.45063885720446737E-04,1.63406017236411572E-04,9.36918100342154503E-03,9.42174386931583438E-03,9.50281997211277485E-03,9.10985202062875032E-03,9.12598824710584774E-03,9.19180805794894695E-03
412,1.43652083352208138E-04,1.45694833481684310E-04,1.64682045578956604E-04,9.39981697592884302E-03,9.63592491112649774E-03,9.96843597386032343E-03,9.13622591178864241E-03,9.15188375045544907E-03,9.19842498842626810E-03
413,1.43548008054494858E-04,1.46315055899322061E-04,1.70376966707408428E-04,9.40085493493825197E-03,9.47620125603862093E-03,9.70666902139782906E-03,9.16556303855031729E-03,9.19020457542501536E-03,9.54284099861979485E-03
414,1.44138932228088379E-04,1.46497856476344101E-04,1.57110975123941898E-04,9.45583102293312550E-03,9.49367766035720886E-03,9.64112998917698860E-03,9.19010594952851534E-03,9.20866112806834058E-03,9.28691693115979433E-03
415,1.45826954394578934E-04,1.47779075778089542E-04,1.62485986948013306E-04,9.48073796462267637E-03,9.52338263625279041E-03,9.73976193927228451E-03,9.21717705205082893E-03,9.23970765550620465E-03,9.33478109072893858E-03
416,1.45550933666527271E-04,1.47752385237254224E-04,1.57205970026552677E-04,9.51279199216514826E-03,9.54885470448061865E-03,9.70277399756014347E-03,9.24529996700584888E-03,9.26330869435332965E-03,9.31067590136080980E-03
417,1.48954917676746845E-04,1.51628997991792890E-04,1.81889045052230358E-04,9.57532005850225687E-03,9.77706893929280486E-03,1.04091460816562176E-02,9.28292702883481979E-03,9.30231410195119478E-03,9.54199593979865313E-03
418,1.49482046253979206E-04,1.51612531626597099E-04,1.68710015714168549E-04,9.54819493927061558E-03,9.62977449176832985E-03,9.73036896903067827E-03,9.31057299021631479E-03,9.33230471680871788E-03,9.42116696387529373E-03
419,1.49648054502904415E-04,1.51718316483311305E-04,1.60305993631482124E-04,9.61002800613641739E-03,9.65012461761944468E-03,9.81197692453861237E-03,9.33607295155525208E-03,9.35474842437542670E-03,9.47724503930658102E-03
420,1.49706960655748844E-04,1.52272151317447432E-04,1.81665993295609951E-04,9.51308303046971560E-03,9.67241786536760136E-03,1.00754169980064034E-02,9.36279504094272852E-03,9.38296468462795213E-03,9.66977397911250591E-03
421,1.52276013977825642E-04,1.54229464824311396E-04,1.88509002327919006E-04,9.68142808414995670E-03,9.72103506792336945E-03,1.06473339255899191E-02,9.39183402806520462E-03,9.41781639121472627E-03,9.87650605384260416E-03
422,1.52592081576585770E-04,1.54289738275110750E-04,1.74175016582012177E-04,9.70375200267881155E-03,9.82658788096159828E-03,1.00781540386378765E-02,9.41912899725139141E-03,9.43572595017031120E-03,9.50340402778238058E-03
423,1.52937951497733593E-04,1.54795732232742048E-04,1.70778017491102219E-04,9.71769099123775959E-03,9.77002237574197026E-03,9.99215000774711370E-03,9.44568892009556293E-03,9.46402362198569061E-03,9.53519996255636215E-03
424,1.53426895849406719E-04,1.55311120324768152E-04,1.72369997017085552E-04,9.73252102266997099E-03,9.79750520898960489E-03,1.02281840518116951E-02,9.47270402684807777E-03,9.49311419972218885E-03,9.57382400520145893E-03
425,1.53672066517174244E-04,1.55662886681966417E-04,1.72836007550358772E-04,9.45872801821678877E-03,9.81931469170376631E-03,1.05442299973219633E-02,9.45670099463313818E-03,9.52149576391093239E-03,9.89713298622518778E-03
426,1.54035049490630627E-04,1.55642751487903262E-04,1.70452985912561417E-04,9.80957492720335722E-03,9.84558898606338086E-03,1.00455100182443857E-02,9.52790793962776661E-03,9.54676079447381448E-03,9.73253301344811916E-03
427,1.53818051330745220E-04,1.56021946459077238E-04,1.64006953127682209E-04,9.81407705694437027E-03,9.94651157758198387E-03,1.02131330640986562E-02,9.55443701241165400E-03,9.57302923314273628E-03,9.78462700732052326E-03
428,1.54097098857164383E-04,1.56332566984929079E-04,1.72746949829161167E-04,9.84174001496285200E-03,9.89934852230362622E-03,1.01152890129014850E-02,9.58324293605983257E-03,9.60401256801560882E-03,9.75814100820571184E-03
429,1.56119931489229202E-04,1.58227713545784296E-04,1.92595063708722591E-04,9.87618800718337297E-03,9.93616151041351245E-03,1.06973029905930161E-02,9.61047806777060032E-03,9.63319646776653743E-03,9.88957891240715981E-03
430,1.56663008965551853E-04,1.58410431467927951E-04,1.83932017534971237E-04,9.89812507759779692E-03,9.94213154423050603E-03,1.02851419942453504E-02,9.63713706005364656E-03,9.65708112576976752E-03,9.72433201968669891E-03
431,1.56329013407230377E-04,1.58556363312527569E-04,1.68124097399413586E-04,9.91382205393165350E-03,9.96502208523451782E-03,1.01913399994373322E-02,9.66575404163450003E-03,9.68083686311728940E-03,9.76342696230858564E-03
432,1.57168018631637096E-04,1.59046641201712204E-04,1.77392968907952309E-04,9.95087588671594858E-03,1.00886898906901532E-02,1.03559129638597369E-02,9.69197798985987902E-03,9.70833230647258696E-03,9.75631992332637310E-03
433,1.59871997311711311E-04,1.61772592691704657E-04,1.95063068531453609E-04,1.00039439275860786E-02,1.01026917144190487E-02,1.07973789563402534E-02,9.73054103087633848E-03,9.75538693950511217E-03,1.00799649953842163E-02
434,1.59322051331400871E-04,1.61667148349806664E-04,1.72908068634569645E-04,9.69447894021868706E-03,9.98637288925237690E-03,1.01922199828550220E-02,9.66779503505676985E-03,9.75569425616413730E-03,9.87570802681148052E-03
435,1.63543038070201874E-04,1.65249456185847469E-04,1.89265003427863121E-04,1.00432579638436437E-02,1.00919643451925362E-02,1.01882769959047437E-02,9.78711294010281563E-03,9.80513562681153625E-03,9.87125304527580738E-03
436,1.64040015079081059E-04,1.66047818493097983E-04,1.81796960532665253E-04,1.00842330139130354E-02,1.01277496153488709E-02,1.06066920561715961E-02,9.81246191076934338E-03,9.83782534836791407E-03,1.01788479369133711E-02
437,1.60570023581385612E-04,1.62355374195613013E-04,1.81370065547525883E-04,1.01088359951972961E-02,1.01731390180066199E-02,1.07721899403259158E-02,9.83904500026255846E-03,9.86031240317970271E-03,1.01684499531984329E-02
438,1.60899013280868530E-04,1.62760109524242560E-04,1.82642950676381588E-04,1.01347450399771333E-02,1.01660621992778043E-02,1.03491259505972266E-02,9.86934406682848930E-03,9.88673546351492676E-03,1.00671260152012110E-02
439,1.62828015163540840E-04,1.64679416920989743E-04,1.73195032402873039E-04,1.01334219798445702E-02,1.01953872432932243E-02,1.09499030513688922E-02,9.89821099210530519E-03,9.91413908894173655E-03,1.00039110984653234E-02
440,1.63435004651546478E-04,1.65215742890723028E-04,1.78204034455120564E-04,9.95042093563824892E-03,1.02038569538854054E-02,1.03263050550594926E-02,9.90616704802960157E-03,9.94583356776274595E-03,1.00262539926916361E-02
441,1.63157004863023758E-04,1.65020530112087787E-04,1.90439051948487759E-04,1.02137479698285460E-02,1.02618255873676411E-02,1.10868480987846851E-02,9.95481002610176802E-03,9.98183881631121289E-03,1.03714079596102238E-02
442,1.63453980349004269E-04,1.65408155880868407E-04,1.85165903531014919E-04,1.02439810289070010E-02,1.03489553683903043E-02,1.05393489357084036E-02,9.98196098953485489E-03,1.00002830789890154E-02,1.00526179885491729E-02
443,1.64454919286072254E-04,1.66108892881311465E-04,1.80569011718034744E-04,1.02628950262442231E-02,1.02946885279379830E-02,1.03733369614928961E-02,1.00097029935568571E-02,1.00282802863512158E-02,1.00976660614833236E-02
444,1.64641998708248138E-04,1.66428113006986675E-04,1.76773057319223881E-04,1.02825450012460351E-02,1.03179023729171628E-02,1.04236430488526821E-02,1.00380929652601480E-02,1.00562179193366304E-02,1.00875990465283394E-02
445,1.65313016623258591E-04,1.67533096391707669E-04,1.91466999240219593E-04,1.03064799914136529E-02,1.03517497074790323E-02,1.10431680222973228E-02,1.00666770013049245E-02,1.00868924660608133E-02,1.04094870621338487E-02
446,1.66037003509700298E-04,1.67893088073469701E-04,1.76743953488767147E-04,1.03327530669048429E-02,1.03718948189634851E-02,1.04668559506535530E-02,1.00938760442659259E-02,1.01124214637093261E-02,1.02093089371919632E-02
447,1.66955986060202122E-04,1.68823252897709630E-04,1.83858093805611134E-04,1.03633389808237553E-02,1.04195643193088511E-02,1.06620939914137125E-02,1.01226069964468479E-02,1.01405984919983906E-02,1.02332039969041944E-02
448,1.66949001140892506E-04,1.69105497188866156E-04,1.84723990969359875E-04,1.03880589595064521E-02,1.04314627952408097E-02,1.06459450908005238E-02,1.01501329336315393E-02,1.01697983802296194E-02,1.02431490086019039E-02
449,1.74378976225852966E-04,1.76496290951035886E-04,2.08371086046099663E-04,1.04959160089492798E-02,1.05316524836234753E-02,1.17133680032566190E-02,1.01782720303162932E-02,1.02055670332629224E-02,1.06135569512844086E-02
450,1.74482003785669804E-04,1.76694262190722014E-04,1.94684020243585110E-04,1.03626409545540810E-02,1.05504932499025025E-02,1.11766450572758913E-02,1.02059050695970654E-02,1.02298812801018321E-02,1.05541619705036283E-02
451,1.70670915395021439E-04,1.72968812985345698E-04,1.88673031516373158E-04,1.05187119916081429E-02,1.05595047550741550E-02,1.07221889775246382E-02,1.02353059919551015E-02,1.02502136479597564E-02,1.02936180774122477E-02
452,1.71102932654321194E-04,1.73800361226312828E-04,1.99957052245736122E-04,1.05456620221957564E-02,1.06022844626568191E-02,1.09711480326950550E-02,1.02630070177838206E-02,1.02855141321197153E-02,1.06291539268568158E-02
453,1.73283042386174202E-04,1.75080202752724370E-04,1.93584011867642403E-04,1.05755330296233296E-02,1.06427951005753155E-02,1.08018860919401050E-02,1.02907420368865132E-02,1.03122589492704760E-02,1.03778039338067174E-02
454,1.73553940840065479E-04,1.75887766527012008E-04,2.16134008951485157E-04,1.05339509900659323E-02,1.06386671005748185E-02,1.09159270068630576E-02,1.03095649974420667E-02,1.03419985203072346E-02,1.07116660801693797E-02
455,1.74217973835766315E-04,1.76055072224698953E-04,1.85347977094352245E-04,1.05944100068882108E-02,1.06664964719675494E-02,1.07535009738057852E-02,1.03491690242663026E-02,1.03708249458577453E-02,1.04782669804990292E-02
456,1.74826011061668396E-04,1.77025154698640108E-04,1.96574022993445396E-04,1.06421890668570995E-02,1.07224590447731281E-02,1.15824639797210693E-02,1.03762049693614244E-02,1.03999101207591614E-02,1.08192618936300278E-02
457,1.75173976458609104E-04,1.77205040236003678E-04,1.96460983715951443E-04,1.06749229598790407E-02,1.07105611311271772E-02,1.09390639699995518E-02,1.04041569866240025E-02,1.04261028021574026E-02,1.06136769754812121E-02
458,1.75612978637218475E-04,1.77450698683969679E-04,1.87219004146754742E-04,1.06991910142824054E-02,1.07441988657228683E-02,1.09834340400993824E-02,1.04305020067840815E-02,1.04467369941994518E-02,1.05139840161427855E-02
459,1.76034052856266499E-04,1.77736809127964154E-04,1.92091916687786579E-04,1.07348440214991570E-02,1.07763852761127051E-02,1.08856529695913196E-02,1.04592159623280168E-02,1.04802584392018582E-02,1.05520780198276043E-02
460,1.76289002411067486E-04,1.78218266228213933E-04,2.02364986762404442E-04,1.07590820407494903E-02,1.08067921863403121E-02,1.17850629612803459E-02,1.04862099979072809E-02,1.05133896262850600E-02,1.12293710699304938E-02
461,1.77718000486493111E-04,1.79426807444542678E-04,1.88976991921663284E-04,1.07824130682274699E-02,1.08423443476203859E-02,1.09830270521342754E-02,1.05121619999408722E-02,1.05330093658994890E-02,1.06382019584998488E-02
462,1.78237096406519413E-04,1.80112146190367604E-04,1.97172048501670361E-04,1.08190190512686968E-02,1.08542586059775237E-02,1.10635450109839439E-02,1.04661789955571294E-02,1.05631877493578968E-02,1.06465300777927041E-02
463,1.77975045517086983E-04,1.80046790628694028E-04,1.95586937479674816E-04,1.04855640092864633E-02,1.07338675030041516E-02,1.14739219425246119E-02,1.04768209857866168E-02,1.05551641655620195E-02,1.07176740420982242E-02
464,1.78363057784736156E-04,1.81331180501729248E-04,2.19383975490927696E-04,1.08553390018641949E-02,1.09233251726254792E-02,1.17319830460473895E-02,1.05965499533340335E-02,1.06316148245241479E-02,1.12394950119778514E-02
465,1.85759039595723152E-04,1.87460524030029789E-04,2.03112955205142498E-04,1.09379140194505453E-02,1.09959903778508328E-02,1.12183240707963705E-02,1.06262600747868419E-02,1.06421017192769810E-02,1.06902780244126916E-02
466,1.85930985026061535E-04,1.87888974323868697E-04,2.05073039978742599E-04,1.09830059809610248E-02,1.10404987260699274E-02,1.12719219177961349E-02,1.06513489736244082E-02,1.06727801403030762E-02,1.07453539967536926E-02
467,1.81998941116034985E-04,1.84114056755788606E-04,2.02730996534228325E-04,1.10013950616121292E-02,1.10490148328244737E-02,1.19481328874826431E-02,1.06818199856206775E-02,1.07102471112739302E-02,1.12701850011944771E-02
468,1.82132003828883171E-04,1.84378472040407321E-04,1.99243077076971531E-04,1.07094889972358942E-02,1.10442751890514092E-02,1.11331109656020999E-02,1.06432109605520964E-02,1.07286131940782081E-02,1.07987069059163332E-02
469,1.82610005140304565E-04,1.84221322415396610E-04,1.93890999071300030E-04,1.10409229528158903E-02,1.10852234263438768E-02,1.13081920426338911E-02,1.07375120278447866E-02,1.07608131377492072E-02,1.08078640187159181E-02
470,1.82947027496993542E-04,1.85091551975347069E-04,1.99973001144826412E-04,1.10721649834886193E-02,1.11366928182542284E-02,1.14456710871309042E-02,1.07620339840650558E-02,1.07903817435726548E-02,1.08768949285149574E-02
471,1.83660071343183517E-04,1.86254769796505521E-04,1.99137022718787193E-04,1.10832729842513800E-02,1.11428492376580875E-02,1.18947559967637062E-02,1.07937520369887352E-02,1.08193664590362434E-02,1.11129399156197906E-02
472,1.84793025255203247E-04,1.86483939178287938E-04,2.00418988242745399E-04,1.11172989709302783E-02,1.11574518110137411E-02,1.12201620358973742E-02,1.08245069859549403E-02,1.08421457535587216E-02,1.09039229573681951E-02
473,1.84598029591143131E-04,1.87086833757348309E-04,1.95875065401196480E-04,1.11483060754835606E-02,1.11902112734969684E-02,1.13590999972075224E-02,1.08526149997487664E-02,1.08751102699898156E-02,1.09353329753503203E-02
474,1.84972072020173073E-04,1.87329887994565054E-04,2.04614014364778996E-04,1.11825020285323262E-02,1.12492551130708301E-02,1.25315769109874964E-02,1.09058719826862216E-02,1.09347077179700134E-02,1.16668660193681717E-02
475,1.87158002518117428E-04,1.89286497188732015E-04,2.05966993235051632E-04,1.12176609691232443E-02,1.12694610410835581E-02,1.14025339717045426E-02,1.09351269202306867E-02,1.09564797580242127E-02,1.10566320363432169E-02
476,1.87548925168812275E-04,1.89353908062912530E-04,2.01868009753525257E-04,1.12388009438291192E-02,1.12801277881953849E-02,1.13566940417513251E-02,1.09622470336034894E-02,1.09831104974728103E-02,1.10690189758315682E-02
477,1.87915982678532600E-04,1.89501592540182163E-04,1.99052970856428146E-04,1.12666209461167455E-02,1.13115927658509422E-02,1.14069839473813772E-02,1.09912010375410318E-02,1.10109336616005752E-02,1.10794090433046222E-02
478,1.87541008926928043E-04,1.90541837364435187E-04,2.15399079024791718E-04,1.11560689983889461E-02,1.13502911897376147E-02,1.19522499153390527E-02,1.10183830838650465E-02,1.10455213033128601E-02,1.14116820041090250E-02
479,1.88876059837639332E-04,1.90912119578570086E-04,2.00339010916650295E-04,1.13216079771518707E-02,1.13812714384403033E-02,1.16523479809984565E-02,1.10463360324501991E-02,1.10675121587701097E-02,1.11801950260996819E-02
480,1.89355923794209957E-04,1.91283340682275567E-04,2.00793030671775341E-04,1.13565250067040324E-02,1.14011895773000922E-02,1.16591010009869933E-02,1.10731420572847128E-02,1.10958709812257403E-02,1.11693349899724126E-02
481,2.00905953533947468E-04,2.03129489673301500E-04,2.46569979935884476E-04,1.13271359587088227E-02,1.14932026050519227E-02,1.25628690002486110E-02,1.11067980760708451E-02,1.11303090187720912E-02,1.16681628860533237E-02
482,2.01246934011578560E-04,2.03040409251116158E-04,2.17571971006691456E-04,1.14404190098866820E-02,1.14991048583760851E-02,1.15998419933021069E-02,1.11329969950020313E-02,1.11516414815559968E-02,1.11973320599645376E-02
483,1.94149091839790344E-04,1.98721288470551385E-04,2.36767926253378391E-04,1.14751049550250173E-02,1.21449898206628885E-02,1.51625800644978881E-02,1.11634250497445464E-02,1.12549241096712681E-02,1.17861920734867454E-02
484,1.94378895685076714E-04,1.96545443031936857E-04,2.10223020985722542E-04,1.14850230747833848E-02,1.15506774373352536E-02,1.18185370229184628E-02,1.11928280675783753E-02,1.12293969502206877E-02,1.13821310224011540E-02
485,1.95491011254489422E-04,1.97385086212307267E-04,2.06105993129312992E-04,1.15265829954296350E-02,1.15803405025508253E-02,1.25846459995955229E-02,1.12187940394505858E-02,1.12474565964657842E-02,1.19219130137935281E-02
486,1.95186003111302853E-04,1.97677857358939972E-04,2.06758035346865654E-04,1.15380740026012063E-02,1.15854583494365213E-02,1.17849460802972317E-02,1.12461210228502750E-02,1.12686800351366363E-02,1.14236590452492237E-02
487,1.96270062588155270E-04,1.98575068498030262E-04,2.14335974305868149E-04,1.15697219735011458E-02,1.16046400263439837E-02,1.18140589911490679E-02,1.12764959922060370E-02,1.12969116063322880E-02,1.13862169673666358E-02
488,1.96497887372970581E-04,1.99224982061423355E-04,2.09072954021394253E-04,1.16063149180263281E-02,1.16640760714653863E-02,1.19258880149573088E-02,1.13038700073957443E-02,1.13286214461550145E-02,1.15929399617016315E-02
489,1.97504996322095394E-04,1.99816041858866809E-04,2.24483897909522057E-04,1.12936890218406916E-02,1.14894309616647670E-02,1.18021019734442234E-02,1.12354570301249623E-02,1.13049834372941430E-02,1.14108459092676640E-02
490,1.97996967472136021E-04,2.00946570839732875E-04,2.37492029555141926E-04,1.13130549434572458E-02,1.16679207049310198E-02,1.21303939959034324E-02,1.12681089667603374E-02,1.13827191304881094E-02,1.18340749759227037E-02
491,2.00325972400605679E-04,2.02125881332904057E-04,2.11110105738043785E-04,1.16706599947065115E-02,1.17114394239615661E-02,1.17742080474272370E-02,1.13886339822784066E-02,1.14108825963921846E-02,1.14798319991677999E-02
492,2.00654962100088596E-04,2.02597441384568813E-04,2.44316994212567806E-04,1.17032220587134361E-02,1.17568409896921348E-02,1.25132199609652162E-02,1.14198169903829694E-02,1.14442737633362428E-02,1.20653921039775014E-02
493,2.00413051061332226E-04,2.02150302357040291E-04,2.18108063563704491E-04,1.17383289616554976E-02,1.17721190245356436E-02,1.18443079991266131E-02,1.14483130164444447E-02,1.14692441397346526E-02,1.15752359852194786E-02
494,2.00273934751749039E-04,2.03141908277757475E-04,2.28947028517723083E-04,1.15621580043807626E-02,1.17885679099708884E-02,1.18903730763122439E-02,1.14737169351428747E-02,1.14972022827714692E-02,1.16716029588133097E-02
495,2.02234950847923756E-04,2.04653449472971274E-04,2.23005074076354504E-04,1.17869670502841473E-02,1.18424986710306251E-02,1.29062569467350841E-02,1.15080400137230754E-02,1.15405451820697631E-02,1.22644619550555944E-02
